,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
0,13.608776931014296,14.28652858980841,13.378427501725374,13.730551957471747,13.70722962443078,14.421393144463387,13.482784745690076,13.975471766439595,13.680314672655708,14.4115691823051,13.441537381704535,14.008591519359856
