,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
0,13.921802639392794,14.208967098531888,13.716528617776598,13.583456013084673,14.043666218680677,14.331572459402572,13.807376288145262,13.831602906111684,14.046312634934383,14.322452405970445,13.81585950549736,13.871240103995824
1,13.629853034659888,14.280422959391677,13.471510087864187,13.838327627601977,13.772528770990654,14.400369649126194,13.589038772733948,14.013552760624247,13.751517685122684,14.39383474822277,13.564492739463585,13.93066534602671
2,13.819185657582285,14.235201833872498,13.583149653819941,13.660658199891898,13.923662179230547,14.364903029441727,13.685447356904355,13.9100102666998,13.906718111310338,14.357375967311599,13.64716648556349,13.908301373856705
3,14.548632963973345,14.053489935373625,14.315489477173697,13.4868701975316,14.733351115256117,14.16189397378918,14.482559521836658,13.701444943726635,14.720569433331839,14.15396443425628,14.440624408227308,13.738679732947112
4,13.61999546814102,14.283986316112435,13.346121350833632,13.86289259810466,13.705680244498293,14.407822058899376,13.432865600128206,14.052426002143694,13.733070829296667,14.399974562484479,13.43320214288747,13.959926771241776
5,14.061142744379467,14.17646434915099,13.87204219351723,13.821780872384414,14.18688049524528,14.298119720466083,13.972958985008342,13.97863721190164,14.190411436947075,14.287817858000501,13.963888648742204,13.925399902840073
6,13.793737124712164,14.243235161020477,13.559538456002958,13.664219167793693,13.923524932298218,14.366997605062863,13.667225646616124,13.900071487365077,13.900216920169129,14.359412932493637,13.665386615191231,13.927271081623486
7,14.893239359812487,13.961177017503548,14.622406224407824,13.558631034329446,15.041947880518563,14.080252813968457,14.770205689834077,13.719053919388518,15.026545634797301,14.071511081789565,14.785570088145114,13.662712219724684
8,14.184368871942057,14.146943503457353,13.91263742388323,13.760238770094125,14.325797039788071,14.273706186983345,14.039924527926,13.929815397745873,14.272221935405089,14.268381490437822,14.00312613255467,13.823036680497646
9,14.249186769817952,14.130683566395,14.028597792267732,13.715211916075765,14.314644802249834,14.264828660960251,14.079611048870204,13.899927697729286,14.332386041929583,14.25264272635794,14.086015708947581,13.817378196730067
10,14.542329152865788,14.05797542993485,14.266601606087407,13.5067658848009,14.720407929002569,14.164913972231682,14.432633129231517,13.726913177124414,14.689996934777884,14.161131923847229,14.413481223286906,13.727233236621672
11,14.315261408038616,14.113168001549738,14.099922428516315,13.5361582200433,14.522220190818901,14.21594104214724,14.270261434273884,13.7548743097339,14.506663497182616,14.208158192486007,14.24550714514525,13.789184724493605
12,13.83116292363364,14.232272624174275,13.6800805361379,13.79034580642323,14.03318981370094,14.339340651801427,13.866745946147006,13.95344422972262,14.006277255062164,14.332516782476295,13.843720048315928,13.869259980919953
13,13.977539472575145,14.19699809639073,13.82745663496289,13.756306695537695,14.071603601943703,14.326624839046268,13.912567476892637,13.940658656819407,14.075723558104718,14.316487809620174,13.910493936441874,13.857986650618734
14,14.207504725270896,14.14141663382671,13.935088970567898,13.734675162468227,14.270118983038104,14.278810126722792,14.001647006671213,13.940367106031642,14.267100300140344,14.270203391575857,14.003533404864449,13.819832800277124
15,13.958662705912772,14.201203122469707,13.755065971147982,13.737585493311663,14.040228817852745,14.329898712478588,13.848180036012522,13.941904577106639,14.053970520625764,14.321472668376122,13.831128446892311,13.913926224970085
16,14.067967384102536,14.173700694963884,13.916169614813684,13.734059815575629,14.218617119546064,14.295902933994507,14.05150992531017,13.904644786930614,14.181398565976817,14.289550698703819,14.020433819253679,13.850778399138528
17,13.865675534090038,14.22337505066158,13.636160055015173,13.641519551417094,13.94195080946067,14.358351516632844,13.68581789873215,13.90881760087011,13.941436878102767,14.348118894743727,13.674415222487136,13.908827500352983
18,14.521653360294515,14.060662261432793,14.266915875104157,13.504472319415372,14.720167081161918,14.169229776219222,14.448251671348514,13.71190891707057,14.680189031484678,14.163735871334115,14.406417235178036,13.721748679322888
19,14.33799869358071,14.106203533465571,14.128231003640632,13.67417337332708,14.449494232493647,14.23507150661172,14.222683818738517,13.856204079407409,14.43604543547942,14.225804580183421,14.212956226706572,13.777251819699094
20,14.392364731887584,14.093353285653238,14.13283120099203,13.685328104086116,14.513507436644172,14.223819992962705,14.246839472271056,13.874069370663397,14.48560813575015,14.213991148878959,14.18547979745243,13.776363276551663
21,14.14352657837619,14.15508525477488,13.96610410490548,13.520841010564856,14.27651584709946,14.276126550306632,14.051825888902494,13.774715246271596,14.269277494855848,14.268117956806842,14.047758067469458,13.848495668791449
22,14.01639483742686,14.187640459411064,13.79087376286718,13.751540522974164,14.168032387762317,14.304006404965257,13.943789441498623,13.91523285897247,14.156683657469006,14.295677612672304,13.955855799548349,13.835091998256122
23,13.944152174480605,14.204511052257777,13.68225451718587,13.788170138128876,14.032300375124617,14.337045454172179,13.779433822019108,13.975965879205685,14.023248152131686,14.328415923631031,13.753256305751487,13.892039486857733
