,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
19,11.225907384556086,11.43381534435838,11.150310453311143,11.205511901218745,11.229622769522361,11.43532603063562,11.161825294860286,11.228670212558757,11.230364984845028,11.435458138696411,11.160506948503846,11.217639721923751
20,11.451950886729332,11.377535201489342,11.374995492271722,11.071591615156503,11.455296386947904,11.379202391890786,11.38016993805789,11.117379612542688,11.452355187118341,11.380036195427591,11.385982398761751,11.138213578469268
21,11.33793764142429,11.405744861146182,11.250777574946625,11.20369147577141,11.337038814796907,11.408379736418693,11.262099631043721,11.224308656760035,11.337929923561394,11.408423412059046,11.264186814134396,11.207468130369126
22,11.519929954783315,11.360244241313724,11.370085608182354,11.077903465857572,11.518594671197022,11.362934020706199,11.385598117357164,11.119588000169381,11.519265745933627,11.36316586740458,11.387908303078419,11.176426275160487
23,11.442414900094468,11.37961581175453,11.34751131088202,11.119489643687036,11.440507130280654,11.382537130494342,11.350420901703796,11.153561287960743,11.440833113747836,11.382720841999578,11.354725229808228,11.169957781474977
24,11.496804384197942,11.36631559576737,11.428538073655577,11.115948670165603,11.497137900786177,11.368782150807895,11.432979762791454,11.154859730367361,11.49748822982385,11.36891765839167,11.444703382080585,11.159792432324096
25,11.113815163833925,11.460763031629178,11.020102294772947,11.163838134429673,11.111689595881916,11.463613186003979,11.026326116843546,11.20894990317255,11.112730228875808,11.463654115092035,11.029117755518138,11.252489113007853
26,11.48692119326342,11.368752631401627,11.429735123289609,11.138353366998167,11.489945519138157,11.370639969191307,11.429409089314989,11.166136592894503,11.490084506784338,11.370694925690971,11.43102961532827,11.153176146508887
27,11.321780889436079,11.409987525057492,11.22609108538568,11.112210207353716,11.318541464441505,11.413016424671873,11.217675878152807,11.16460277046706,11.31875651074937,11.41338758404115,11.232464014542291,11.213401608274308
28,11.479504098703142,11.37044343326807,11.354456445232476,11.156041266116118,11.481043332323807,11.372467124948258,11.362609247831832,11.17939598367979,11.480742371289349,11.37292316987743,11.364560541828055,11.167516047525952
29,11.304680347788707,11.414134439745247,11.204880780840401,11.121721646905316,11.306514829347876,11.416296774647249,11.206088914409758,11.17055349590335,11.305433863659001,11.41673254115749,11.210502041486906,11.224733805792278
30,11.274968901295031,11.421403668749301,11.187465317078793,11.116830379782863,11.275594690484997,11.423723162277753,11.179696393116298,11.165646833138936,11.276156926275368,11.423896873447536,11.181804152782334,11.219889438144131
31,11.319746508366928,11.410505874702588,11.22889358633405,11.109192497736924,11.32407529737716,11.411781162993343,11.241311058725593,11.149324856061039,11.324658559978518,11.411995376109543,11.247320100479781,11.162352392558999
32,11.3457214614253,11.403852334080996,11.24754664509999,11.179855084216616,11.34819764025602,11.405773539439886,11.257734016971138,11.199729910306345,11.34748973627527,11.406190951939521,11.258515050493086,11.190709975208804
33,11.500829539162018,11.364941527951151,11.406749468160688,11.142652945436948,11.502444398094042,11.367024587177433,11.412740966870937,11.171186618310088,11.503195952770609,11.367111379938878,11.411330249694416,11.172902549504158
34,11.36665391913809,11.398697161431114,11.307112670277627,11.128709056684617,11.370901742145202,11.399981869722907,11.3211136977133,11.158299876947092,11.371672989355167,11.400143718985635,11.323579840765326,11.143135122016938
35,11.503166459328263,11.364632020284336,11.411345833541304,11.067972351222028,11.50668334244602,11.366075712846435,11.414803902224998,11.110768014546283,11.507884811926615,11.366151171900166,11.42200129616143,11.08204287838321
36,11.377327226928186,11.39582354084572,11.3259927716474,11.060748438267291,11.379929705659634,11.397711841467371,11.328628549572384,11.105733633432909,11.380418892737051,11.397836768884591,11.323655544622158,11.102625008264976
37,11.438480066297426,11.380762786564745,11.32393159743594,11.166251143960846,11.442501888419326,11.382247290662447,11.330691586735965,11.190735790369938,11.442950186602793,11.3823762862355,11.332297021088634,11.178191368845715
38,11.046893021761347,11.477259755516647,10.96151848207636,11.153243962826778,11.044846863270212,11.480087972831742,10.966613076846034,11.19992176887501,11.04563019479831,11.480265526208594,10.959873283914114,11.193964117377506
39,11.174762859783902,11.445841913003283,11.115926128244048,11.13745278424506,11.179064771404454,11.447221444616533,11.119725863742831,11.184084810259924,11.179041377118825,11.447522606977007,11.125232303605172,11.198350585823887
40,11.384358539248113,11.394119033147394,11.315477222780615,11.186399783237091,11.38508476937293,11.396435342284478,11.327935920315502,11.207413493855439,11.385067598763323,11.396738659710763,11.335498036753034,11.209858514680645
41,11.241311747339033,11.429843434074916,11.117686655521675,11.137975661327923,11.24687122889862,11.430671855781895,11.131151478504371,11.17936805330213,11.246972510827966,11.430943595213705,11.141804960040771,11.225275831338132
42,11.464778205717629,11.374327553756842,11.36235855452221,11.133656374389615,11.466912048572441,11.376248448385708,11.37489485941391,11.165012068171714,11.465580948289917,11.376850922242218,11.377498642868138,11.161994335888554
43,11.386885475428628,11.393666508017512,11.280999868791062,11.0997833783969,11.389355460897091,11.39550509369532,11.288232588341131,11.142673721396791,11.389446260244389,11.395835372855874,11.293327513896337,11.198996057818324
44,11.291609759749441,11.417755866548264,11.20605584280115,11.175917131496151,11.296086825571068,11.418835502245972,11.203151236720572,11.214402843499954,11.297084621931594,11.419035251169309,11.196824915404799,11.222757059786192
45,11.477185821713674,11.37088028096309,11.380522459859497,11.07327541742328,11.476962772171682,11.373281444414578,11.378502185255517,11.120739993415897,11.478022313355778,11.373462241653527,11.385281511917865,11.172742977329651
46,11.36949843753896,11.398033181158542,11.298085364304576,11.206964435894191,11.374405947016236,11.399117411377436,11.307247591703527,11.229484114532568,11.375172909490672,11.399201446686762,11.306725662057309,11.194690220434751
47,11.331191513871968,11.407326313220858,11.240786221046646,11.108115277035981,11.33457089644299,11.408987894083396,11.256966933365177,11.145478849306913,11.334659923832117,11.409254145241773,11.258295151220254,11.190637795144559
48,11.58012579258464,11.344870335809615,11.459839307255358,11.107921689537019,11.583092794573174,11.346676255117817,11.466471347909811,11.143151276386545,11.582169517249664,11.347128468496221,11.474551977274487,11.169800073564561
49,11.345918720752008,11.403906573657762,11.252898607519136,11.186446664032097,11.344291508957292,11.406808999160557,11.260548066751648,11.211269073889653,11.341653732836251,11.407528364318184,11.269427389523248,11.19514336774656
