,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
0,11.429554569682256,11.383331215013396,11.333310178955264,11.086632112887068,11.423316226726799,11.387149746492698,11.330121366472985,11.133961705679258,11.423077511333762,11.387406584992823,11.330053508082996,11.181188871904078
1,11.481284183658856,11.36970440353995,11.363270157486507,11.135597663444006,11.481623447847236,11.372127604447245,11.37089037711645,11.171558624775562,11.480422386013364,11.372637170029682,11.364393043186045,11.169197975911487
2,11.25537265462208,11.426234992085007,11.170177138037644,11.127243426426674,11.255164443674506,11.428657654253385,11.176731896538902,11.172790643800823,11.254879708756052,11.429105034367595,11.178151315411062,11.224499057505115
3,11.405088872994979,11.389126052981304,11.331354205289566,11.084498258587859,11.409390213163233,11.390383663184668,11.34136302756497,11.12997126262753,11.41028242374511,11.390506141667398,11.339590585183467,11.18864084296944
4,11.370361098842892,11.397870585017726,11.253615593240317,11.198579781124085,11.372936484794968,11.399827249152217,11.265988311081184,11.22420982499869,11.373260045278899,11.399887459731723,11.26826467531751,11.204646462723494
5,11.331207338975064,11.407497467052588,11.227636420156854,11.118346011439344,11.33485640498489,11.40894145940713,11.23049227396659,11.164125892673354,11.335945972641357,11.409037667568468,11.223649496184752,11.203420484026037
6,11.281245807830238,11.42102980609284,11.174586602508453,11.129637943416759,11.28025113348337,11.423600229032926,11.178973459309196,11.174937213657993,11.281002155322447,11.423575380193318,11.18790032939058,11.194109728089472
7,11.264280629408331,11.423999192307186,11.127609065319454,11.215751533098178,11.266516602610043,11.426016896516675,11.135785300636716,11.242489831482724,11.266249262025115,11.42631987627284,11.153682473576383,11.254189934175342
8,11.308841808127726,11.413187037481697,11.208511406783908,11.176685908577143,11.311682249039478,11.415031133753795,11.212444596958125,11.2116408603148,11.311939024313117,11.415217946052383,11.211641811997136,11.174925925776689
9,11.576683804653324,11.345748677282858,11.499050547466794,11.117365623177612,11.58072304373153,11.347190258645488,11.512679606565158,11.139755140797755,11.58106240328723,11.347396066527121,11.5143212491403,11.129071171083245
10,11.745328482634125,11.302262710918733,11.63293193398933,11.062469220150952,11.746548779609913,11.304523634790526,11.644257064843952,11.098181023323551,11.74388884599174,11.30530530447509,11.643659457174802,11.108848422613756
11,11.032503664151385,11.480819821509371,10.940777948495803,11.178949405579075,11.037642297326991,11.48179481648207,10.949965933999312,11.222468193100768,11.038344673512947,11.481976704667701,10.9534262465677,11.227618417554117
12,11.714192405561283,11.31054141508799,11.63137088263917,11.011242174316035,11.715425238547244,11.31275825644589,11.641318850168759,11.054225920831774,11.716044608356048,11.312853984114748,11.644156769971966,11.099690956217566
13,11.417465662445867,11.38595537349053,11.339346991441376,11.082121277046184,11.421308354894595,11.387494199916464,11.339465247521948,11.127797290310982,11.420007555288857,11.388035428400855,11.338819687782445,11.17318283904084
14,11.449475933868788,11.378407853471112,11.37298610126757,11.078795719250174,11.453296739353055,11.379914695009365,11.377173128181362,11.124924097094798,11.453843454148698,11.3800723036484,11.390758597748368,11.130880422238272
15,11.220580747754386,11.434894048872254,11.106322985289967,11.142528683090015,11.22518405902712,11.436092955222053,11.120139848398045,11.183929069416251,11.226005168764686,11.43611952612335,11.11936851566738,11.227346926472634
16,11.616691876913977,11.335337480648825,11.514097618157606,11.096851804303475,11.616237314090188,11.337912725790337,11.52006386472763,11.131115963801792,11.6168873088889,11.338053778742868,11.514399512485083,11.144024879508345
17,11.276233294032783,11.421530539225873,11.205715178301666,11.119203151700289,11.278339814204408,11.423438796579015,11.215754877695085,11.163087921100308,11.278217325513147,11.423818767086605,11.224932477682,11.132503150619849
18,11.360536414225619,11.400222949319902,11.282077592675966,11.099548581157435,11.36302737897865,11.401983827880409,11.289124114211793,11.13967759045723,11.363772419581482,11.402220913525284,11.293840415147725,11.198363617965487
19,10.993448621429165,11.489653818138503,10.915981488227542,11.242486995119744,10.996119832079064,11.491546745031597,10.921715239830604,11.275699271532671,10.996291948207327,11.491750302302767,10.928599264113608,11.289129995531699
20,11.212314814814327,11.436794411717859,11.124051129899584,11.208928721070512,11.21428427808951,11.4387913995166,11.127033389548341,11.236091790558797,11.214972725434201,11.438922605827168,11.13151521079238,11.223855726292188
21,11.420809870662922,11.385048754935752,11.311503628163546,11.09121087409928,11.42428109424719,11.386661173312072,11.326190922127122,11.133505722480033,11.424504942682681,11.386914381389548,11.329384188155434,11.154290852747478
22,11.560107678541389,11.350308704405874,11.444492699782714,11.118552162529147,11.558722234875555,11.352940681697696,11.444601548245577,11.157801353971116,11.55968580187309,11.353185153203889,11.436702366183962,11.125084183338677
23,11.619977786423044,11.334671794532264,11.552081253789574,11.03203499578146,11.620961367932265,11.337042727943082,11.5585077218802,11.075736961947388,11.620534005687677,11.337336082066836,11.566055667596757,11.091815601013543
24,11.058677049790743,11.474114769199078,10.985563936795245,11.168395104359629,11.058025909520127,11.476676496023048,10.989060484641097,11.216550235357213,11.058872363935253,11.476786907430196,10.990375284361733,11.25932762124558
25,11.505939785192822,11.364452139949053,11.427317579191062,11.135557536417098,11.510047910468979,11.365897396816484,11.437559567395791,11.158281650440346,11.510637244042446,11.365986821663373,11.439464020459214,11.168112294701062
26,11.383792106566348,11.394285869332247,11.261130133760972,11.15730682524275,11.383990437553154,11.39672994108497,11.263323874423932,11.19400359353169,11.382584437554195,11.397297717858317,11.265950990692787,11.205507378569424
27,11.658889654780385,11.324816575749475,11.559170994623527,11.086863289781201,11.661688061279998,11.326652609363412,11.573741196866928,11.115893171522043,11.661900661163251,11.326849545905555,11.56880789271799,11.129626654275315
28,11.391973109050678,11.392441997828554,11.293469823183802,11.168479699489705,11.396426295385954,11.393736960585825,11.298555695561342,11.19230526116595,11.397108669264835,11.393778243599204,11.299224650988414,11.193633866385818
29,11.415440410878203,11.386659757631998,11.317415832000457,11.146829024267802,11.416493455923561,11.388868378002735,11.314448689033762,11.187593259962128,11.417200013484115,11.389011189305197,11.31448061693413,11.197665296806305
30,11.24891075012876,11.427802705218173,11.17790652973191,11.120924079536586,11.249257077318084,11.430236820133329,11.17339336921881,11.168853185695827,11.249749056542198,11.430349020764108,11.176533207140855,11.21756562487434
31,11.367420245521826,11.398527098772327,11.281944582806245,11.094580942198645,11.367517279507588,11.400966758646101,11.292809501628346,11.13539011462146,11.368354253195061,11.401048634188292,11.30461279452696,11.103905238044927
32,11.388723695532708,11.392989385648347,11.283301473152067,11.101472619265031,11.392230550023044,11.394571806238874,11.289204071141503,11.147356407724864,11.39256518200139,11.394811624513277,11.29286494892735,11.199687650460698
33,11.619245124892057,11.334749369550888,11.527769725846131,11.034568842296984,11.619878977137729,11.337048039323298,11.5429453562841,11.078017764536273,11.61890367614963,11.337583343428497,11.556032998158402,11.088495492969201
34,11.345506586870412,11.40364319630921,11.251470959251444,11.102688263326225,11.348563018261736,11.405375629655623,11.26980229728081,11.140271917126332,11.348408597929259,11.405710981878414,11.273864848498212,11.188724979945066
35,11.361793536471836,11.39979078200425,11.239883222430866,11.08302597777126,11.364049470336688,11.401691930857139,11.246979091165732,11.126167246247721,11.364881238838086,11.401790258754444,11.255825453519149,11.120910252370013
36,11.295146100974915,11.416573699929641,11.17104495747385,11.128982561621763,11.29371978420817,11.419237640316785,11.169322183386953,11.180499243616731,11.294718029926667,11.419429190176423,11.180412468811156,11.226812058668237
37,11.295018826677564,11.416459929641272,11.195452924672837,11.118622050730565,11.298365589111084,11.418056800876478,11.201783403732714,11.161995164243573,11.29905514618851,11.418244031980462,11.21143687519542,11.205447173933791
38,11.148024258228942,11.452644744501777,11.073243579454632,11.226568416382555,11.153593478473763,11.453440719512356,11.083902293540692,11.249974868733567,11.15425497906437,11.453557842102388,11.080678165132742,11.249840694751358
39,11.251363714733488,11.427201179290847,11.161111101615996,11.20154696519921,11.253065487489879,11.429303489271607,11.167917506399432,11.226503529593385,11.25196289088753,11.429808242885567,11.169922891655974,11.178672125508124
40,11.688544130174094,11.31713435059987,11.603400640273168,11.01247308040854,11.688365228076973,11.319762103970524,11.606771798853082,11.058051143170632,11.686901461460296,11.320277275358203,11.619873011010274,11.079026902422363
41,11.620633105431112,11.334611837545141,11.509130220788846,11.100566935246512,11.621200133084551,11.336901699621253,11.515181797362699,11.134530102481724,11.62208720871673,11.336917850146843,11.52450836383248,11.03929170750865
42,11.466915337411224,11.37332462217185,11.359456345500979,11.079086491442876,11.466538074202981,11.375915692792995,11.364939129960904,11.126249729931208,11.465775307850954,11.37635290473847,11.364228281990618,11.180893775200769
43,11.293991897078435,11.416813641541117,11.23608009666434,11.11365810026316,11.297398345071942,11.418491749596642,11.237707432785822,11.158210851104924,11.297822890142397,11.418629616708017,11.245282193495495,11.125017692633769
44,11.364552237283174,11.399198587099477,11.253603414697642,11.183455527928832,11.362616938622088,11.402120984185139,11.260536466517111,11.209106612926822,11.362763163834007,11.402347990932634,11.263126213129397,11.206025571883817
45,11.186321014973085,11.44318506865545,11.068840725704408,11.147665533574267,11.188083162540572,11.445262265907482,11.07124144968231,11.195258275576023,11.1846846354842,11.446162518527927,11.075590096529462,11.236300672534332
46,11.100638725580316,11.46443611044468,11.003615794014124,11.222694913629471,11.103635869910496,11.466274543889728,11.021774466068036,11.250694142551561,11.103339579463398,11.46656905849788,11.023484512579445,11.227412933921602
47,11.2866458229578,11.418565059310914,11.197878658133595,11.180242196520107,11.289207319752247,11.420486370525404,11.214239867583125,11.212220672426813,11.28966966566902,11.420583094845965,11.206987689593321,11.223872187730564
48,11.532577791676704,11.35688106189675,11.402248294067123,11.16400172171253,11.53402285249945,11.358914033574084,11.41538190639334,11.18704918967275,11.535019551898475,11.359071333425888,11.413103234594848,11.165254446059949
49,11.28838390898644,11.417994926310923,11.191583200830165,11.119834518814317,11.292969986706332,11.41916484347825,11.204626781994707,11.158856362792386,11.293279029248534,11.419451810291662,11.209652737365262,11.206034407766795
